Unnamed: 0,im,Old,Female,DarkSkin,ita
606,052549.jpg,False,True,False,35.64913681646082
607,174063.jpg,False,False,False,35.31770627351089
608,178458.jpg,False,True,False,43.844323294403154
609,059641.jpg,False,True,False,44.93411776001759
610,174037.jpg,False,True,False,32.445036860570106
611,152219.jpg,False,True,False,38.70499575836549
612,056635.jpg,False,True,False,32.69090633617188
613,089038.jpg,False,True,False,45.80282030157211
614,117132.jpg,False,True,False,35.64552557554185
615,018391.jpg,False,True,False,37.67605124697242
616,059626.jpg,False,True,False,51.489744105173685
617,030520.jpg,False,True,False,38.404949035179655
618,192547.jpg,False,True,False,42.1513663839287
619,145374.jpg,False,True,False,36.34630132867449
620,032301.jpg,False,True,False,34.28569446643842
621,077127.jpg,False,True,False,38.94386199350378
622,097390.jpg,False,True,False,32.222051814370104
623,184505.jpg,False,False,False,38.81347665549698
624,140109.jpg,False,False,False,30.000465643040773
625,122349.jpg,False,False,False,37.3631727056946
626,039579.jpg,False,True,False,33.834256908303374
627,023214.jpg,False,True,False,39.742531025509024
628,168667.jpg,False,True,False,49.85219022845433
629,087206.jpg,False,True,False,46.49979283693447
630,190800.jpg,False,False,False,42.27149229139847
631,200470.jpg,False,True,False,35.141844969394214
632,059337.jpg,False,False,False,40.920786852259006
633,010857.jpg,False,True,False,38.4751236871424
634,113228.jpg,False,False,False,43.957729021040535
635,019836.jpg,False,True,False,38.01117291824531
636,169725.jpg,False,False,False,39.513009673100015
637,113980.jpg,False,False,False,39.00105689770621
638,138946.jpg,False,True,False,37.78421905170109
639,093582.jpg,False,True,False,37.099321932835046
640,183167.jpg,False,True,False,40.199773362197945
641,048035.jpg,False,True,False,39.08732607485382
642,001763.jpg,False,False,False,37.56183340669681
643,106705.jpg,False,True,False,39.241935364808356
644,075841.jpg,False,True,False,40.500678179322435
645,032205.jpg,False,True,False,36.22133389664974
646,190190.jpg,False,True,False,28.85970184985705
647,003021.jpg,False,True,False,45.83775525110734
648,139317.jpg,False,True,False,44.53465289196578
649,187835.jpg,False,False,False,35.074566684046175
650,134594.jpg,False,False,False,34.556134660440435
651,000599.jpg,False,True,False,38.661033288764685
652,101052.jpg,False,True,False,40.4610109391133
653,088392.jpg,False,True,False,28.744737039309808
654,129543.jpg,False,False,False,28.82321212531844
655,109378.jpg,False,True,False,45.15836436802657
656,154872.jpg,False,True,False,31.633707719209585
657,173783.jpg,False,True,False,45.55325469842264
658,015459.jpg,False,False,False,32.883178842176946
659,056781.jpg,False,True,False,35.23607438926625
660,166395.jpg,False,True,False,39.26810536636265
661,073416.jpg,False,True,False,30.3414470497502
662,107588.jpg,False,False,False,36.93663246676967
663,179229.jpg,False,True,False,35.425292658762544
664,086520.jpg,False,False,False,31.112647023450904
665,109763.jpg,False,True,False,38.91674286613463
666,129343.jpg,False,False,False,37.95077302654014
667,042349.jpg,False,True,False,39.762324791962826
668,122858.jpg,False,True,False,33.6267499469145
669,024277.jpg,False,True,False,45.67333936884928
670,135672.jpg,False,True,False,35.96981762059874
671,155409.jpg,False,True,False,48.25389784335906
672,151453.jpg,False,True,False,41.611506582884815
673,097869.jpg,False,True,False,40.12057450858529
674,093163.jpg,False,False,False,29.332001367137302
675,099536.jpg,False,True,False,29.886057891732783
676,061275.jpg,False,True,False,43.44633215979851
677,123603.jpg,False,True,False,34.00532527284615
678,177561.jpg,False,True,False,28.144613674801587
679,016581.jpg,False,True,False,40.98702347230283
680,155441.jpg,False,True,False,41.49620043023307
681,193620.jpg,False,True,False,43.56697644539107
682,019694.jpg,False,False,False,41.335873445085575
683,165663.jpg,False,True,False,32.19114664925474
684,201472.jpg,False,True,False,37.222498076121724
685,053666.jpg,False,True,False,30.637127174777586
686,003313.jpg,False,True,False,29.85418363479209
687,014312.jpg,False,True,False,42.51735829569154
688,081859.jpg,False,True,False,33.71336596279344
689,174084.jpg,False,True,False,40.20955844630271
690,130974.jpg,False,False,False,31.90762908469976
691,103444.jpg,False,False,False,36.29786046325617
692,088293.jpg,False,True,False,42.61448110354057
693,067125.jpg,False,False,False,36.64072051138596
694,110224.jpg,False,False,False,41.22680613568637
695,144643.jpg,False,False,False,34.309539364587685
696,166797.jpg,False,True,False,31.39910473267751
697,035591.jpg,False,False,False,41.389337692296465
698,191546.jpg,False,True,False,42.10125864168747
699,181995.jpg,False,False,False,32.929112182125
700,068107.jpg,False,True,False,42.45711202900633
701,169162.jpg,False,True,False,43.86968540150117
702,087461.jpg,False,True,False,39.35421515478788
703,004825.jpg,False,True,False,36.96527536731101
704,021833.jpg,False,False,False,35.733902118067476
705,092345.jpg,False,True,False,42.2124774824509
706,108971.jpg,False,False,False,35.35623981479493
707,022799.jpg,False,False,False,33.146769483886914
708,028280.jpg,False,True,False,38.02497304276438
709,021382.jpg,False,True,False,41.585881136571075
710,056546.jpg,False,True,False,39.390751778370756
711,157135.jpg,False,False,False,32.081491226847376
712,193375.jpg,False,True,False,37.28101781235327
713,133971.jpg,False,True,False,39.36154298021796
714,071933.jpg,False,False,False,30.905423819846703
715,011790.jpg,False,True,False,47.020222282232005
716,049692.jpg,False,True,False,43.07564154328651
717,123251.jpg,False,True,False,33.510304749399424
718,174101.jpg,False,True,False,35.74044794207005
719,002928.jpg,False,True,False,33.561260552167084
720,127551.jpg,False,True,False,32.19978573036755
721,029345.jpg,False,True,False,33.13768395084639
722,096280.jpg,False,True,False,42.477843241705045
723,014131.jpg,False,False,False,45.0245656455762
724,125787.jpg,False,True,False,47.131055615123365
725,161268.jpg,False,True,False,42.13456423770416
726,136387.jpg,False,False,False,32.391972897776306
727,021509.jpg,False,True,False,43.09651441916596
728,016308.jpg,False,True,False,32.33254714692339
729,117099.jpg,False,False,False,36.793966367421646
730,071703.jpg,False,False,False,32.92036356420241
731,006501.jpg,False,True,False,42.6941075767409
732,099391.jpg,False,True,False,40.16306987806378
733,194315.jpg,False,False,False,45.11656982723305
734,110626.jpg,False,True,False,39.823828024598576
735,153732.jpg,False,False,False,36.44741739629737
736,172781.jpg,False,False,False,31.425309362524686
737,050506.jpg,False,False,False,28.279980321531443
738,178771.jpg,False,True,False,42.45176814338187
739,199485.jpg,False,True,False,34.81057273893945
740,038052.jpg,False,False,False,30.419015883138126
741,130699.jpg,False,True,False,40.21700646245645
742,029054.jpg,False,True,False,39.517580802258884
743,037347.jpg,False,True,False,45.75983246573605
744,042452.jpg,False,False,False,45.88568537893661
745,101554.jpg,False,True,False,31.01471999486813
746,070535.jpg,False,True,False,44.310489514201876
747,083875.jpg,False,True,False,38.86296732692927
748,111970.jpg,False,True,False,50.11334428393393
749,131642.jpg,False,False,False,38.23118825282929
750,094358.jpg,False,False,False,40.91148502410093
751,093884.jpg,False,True,False,38.17246292380528
752,155687.jpg,False,True,False,41.26816709552247
753,123805.jpg,False,False,False,37.82243091090372
754,111256.jpg,False,True,False,42.42008778663259
755,141446.jpg,False,True,False,32.179785684720486
756,049642.jpg,False,False,False,47.863763687216576
757,179694.jpg,False,True,False,34.22734989303045
758,004870.jpg,False,True,False,35.58815345572318
759,068423.jpg,False,False,False,32.66382888667479
760,093079.jpg,False,True,False,33.18833728531266
761,145585.jpg,False,True,False,41.1861130822996
762,004169.jpg,False,True,False,43.02438314827047
763,055593.jpg,False,True,False,32.37112734709862
764,027558.jpg,False,True,False,35.828293622964104
765,123664.jpg,False,False,False,36.94541220345595
766,141681.jpg,False,True,False,32.87739688983406
767,032030.jpg,False,True,False,41.12021585241526
768,061509.jpg,False,False,False,42.97202217059513
769,143789.jpg,False,False,False,33.685740127527716
770,154633.jpg,False,False,False,31.556996295751137
771,115049.jpg,False,False,False,30.040269875992198
772,162285.jpg,False,True,False,46.42806962070628
773,193534.jpg,False,True,False,35.65513367203844
774,092740.jpg,False,True,False,35.15008183540412
775,028342.jpg,False,True,False,36.83080793276122
776,020774.jpg,False,False,False,34.91859147242043
777,041682.jpg,False,False,False,43.646554436451396
778,060474.jpg,False,False,False,38.919772450879286
779,161754.jpg,False,True,False,28.5428664705868
780,123775.jpg,False,False,False,31.91245339079957
781,157544.jpg,False,True,False,42.16101117639233
782,163927.jpg,False,False,False,35.6552511011404
783,069530.jpg,False,True,False,36.97222865196771
784,086145.jpg,False,True,False,35.46082381649666
785,162386.jpg,False,True,False,40.362393876044905
786,087710.jpg,False,True,False,42.313633436113975
787,055546.jpg,False,False,False,45.33306913674838
788,122263.jpg,False,True,False,34.10167626450652
789,144965.jpg,False,True,False,41.32035282390653
790,158210.jpg,False,True,False,29.966500943908947
791,041574.jpg,False,True,False,40.532632352231325
792,024574.jpg,False,True,False,41.532007250659476
793,020117.jpg,False,True,False,38.1233636341061
794,110312.jpg,False,False,False,34.93619200394309
795,146786.jpg,False,True,False,33.56584844328914
796,081273.jpg,False,True,False,35.817167882591136
797,094444.jpg,False,True,False,38.3662906037745
798,141874.jpg,False,True,False,39.63027739043288
799,047163.jpg,False,True,False,34.188064782394875
800,077732.jpg,False,True,False,38.4225833315548
801,157623.jpg,False,True,False,34.90332366866488
802,197831.jpg,False,True,False,32.614100288898555
803,146469.jpg,False,True,False,42.44837161576082
804,050283.jpg,False,True,False,35.97692315373364
805,076798.jpg,False,False,False,41.43834472577189
806,051076.jpg,False,False,False,30.170195834972898
807,135169.jpg,False,False,False,30.44689149487239
808,062451.jpg,False,True,False,39.75306458797593
809,176246.jpg,False,True,False,38.32626307879128
810,005452.jpg,False,True,False,36.37381552121339
811,036801.jpg,False,False,False,46.980486282586966
812,127254.jpg,False,True,False,29.5053778296312
813,159606.jpg,False,True,False,36.69051551896595
814,078344.jpg,False,False,False,41.14771354808885
815,145397.jpg,False,True,False,37.07083120561501
816,001062.jpg,False,True,False,42.048935104885146
817,058308.jpg,False,True,False,38.17584572663685
818,011729.jpg,False,False,False,35.91764526561319
819,150235.jpg,False,False,False,35.136366452728765
820,027119.jpg,False,True,False,32.93642056873631
821,130511.jpg,False,False,False,30.225140173840128
822,010337.jpg,False,False,False,35.8830334740582
823,013477.jpg,False,False,False,35.761206109757104
824,124697.jpg,False,True,False,42.33116625099751
825,111814.jpg,False,False,False,33.89388199925025
826,127979.jpg,False,False,False,30.776792181055256
827,140978.jpg,False,True,False,39.32460989593571
828,180851.jpg,False,False,False,32.443445115544336
829,109322.jpg,False,False,False,38.06581147215011
830,062493.jpg,False,True,False,36.62678666339228
831,148067.jpg,False,True,False,42.71505460196525
832,199198.jpg,False,True,False,40.87254496899889
833,147472.jpg,False,False,False,34.081834664123896
834,105150.jpg,False,True,False,30.34235472913077
835,116971.jpg,False,True,False,44.179202892716724
836,111114.jpg,False,False,False,40.14054987765569
837,165542.jpg,False,True,False,38.20192132293551
838,091638.jpg,False,True,False,35.64540410082188
839,062484.jpg,False,True,False,30.97769519233035
840,003843.jpg,False,True,False,39.44413133239177
841,054850.jpg,False,False,False,30.36365308835356
842,168411.jpg,False,False,False,41.94955939502583
843,183667.jpg,False,True,False,36.372839648814775
844,165849.jpg,False,False,False,38.6362711299826
845,037688.jpg,False,True,False,34.238499852277364
846,028733.jpg,False,True,False,31.911302786452232
847,180026.jpg,False,True,False,36.36599672046356
848,122622.jpg,False,True,False,51.10955189924629
849,013421.jpg,False,True,False,39.541753319959135
850,039825.jpg,False,True,False,41.32639388471003
851,032160.jpg,False,True,False,39.706520140105184
852,154826.jpg,False,False,False,38.11312559276636
853,053218.jpg,False,True,False,30.33574646670487
854,085337.jpg,False,False,False,34.01719648933077
855,181006.jpg,False,False,False,33.82377650107631
856,060085.jpg,False,True,False,36.015719825009064
857,019855.jpg,False,False,False,28.8816402765784
858,147127.jpg,False,False,False,38.87274587271288
859,030310.jpg,False,True,False,33.76062705330946
860,061520.jpg,False,True,False,45.54235572164604
861,139019.jpg,False,False,False,44.24825953487506
862,052147.jpg,False,False,False,32.28487816100437
863,086747.jpg,False,False,False,34.93559727389959
864,151561.jpg,False,False,False,43.07994540228254
865,178920.jpg,False,True,False,35.052478748571964
866,132915.jpg,False,False,False,38.38749131916515
867,067522.jpg,False,True,False,41.255079177385824
868,137322.jpg,False,False,False,39.97196641627894
869,097698.jpg,False,True,False,43.07513080803523
870,133572.jpg,False,True,False,40.75071563897123
871,034998.jpg,False,True,False,40.675887569958796
872,011764.jpg,False,True,False,42.15517926262525
873,165379.jpg,False,False,False,42.081007818588255
874,091010.jpg,False,False,False,30.50692220026617
875,186072.jpg,False,True,False,36.415094821975046
876,131114.jpg,False,True,False,45.27927838693168
877,085679.jpg,False,False,False,28.90705591145606
878,195622.jpg,False,True,False,29.22077704776611
879,135166.jpg,False,True,False,48.363985344628155
880,012468.jpg,False,True,False,37.87579823623169
881,093771.jpg,False,True,False,32.65679186256857
882,152835.jpg,False,True,False,33.457922453999984
883,109647.jpg,False,True,False,48.44400708877301
884,149351.jpg,False,True,False,36.47127546109972
885,170635.jpg,False,True,False,42.722321651690436
886,188043.jpg,False,False,False,36.98602586384963
887,016943.jpg,False,False,False,45.698902124150564
888,047902.jpg,False,True,False,36.520878468414494
889,165186.jpg,False,True,False,31.111755604424534
890,016909.jpg,False,True,False,30.496916203231677
891,182351.jpg,False,True,False,36.906781185319964
